open,high,low,close,volume
90.29438472693455,90.61511159811238,88.1348488671946,90.0558858012615,897
89.83512790895051,89.3846131748442,88.76728632441686,88.94955082725546,774
89.53502898964166,88.26522211852806,86.5653756355498,87.7533442031748,549
87.20119369966845,89.1733496708287,86.72752622417639,88.565870025569,527
89.86963619807678,91.12043980087415,88.02274330823133,89.92211005413982,999
89.57376463751527,90.79315090346364,88.15808497833594,89.85009993255949,547
91.28738251641248,91.52742196080963,89.14176396573122,90.85363283045152,744
91.43093762643277,91.96389717206651,89.91090294726422,91.21526885549915,531
90.21760285815739,91.31199642121197,90.12930288470403,90.57014910089401,421
90.49064251779158,92.87635809582306,89.4701876174326,90.93154470640243,962
91.35313041768435,92.9355752489743,90.51281234395096,92.4695812728684,894
93.42161681616496,94.06987835430296,91.38188820441283,92.43375523375845,251
94.45760307117199,95.41482056474884,93.47700417141866,93.99839888957246,923
92.29642198327785,91.38979379668982,90.23171164995271,91.37865378548271,144
91.89016015338241,94.18690872610891,90.81933557737669,92.20055628985793,423
91.63076788940168,93.80048209936325,91.87104273924729,92.2876033580961,511
90.910280941001,93.35349518033182,90.55021731241139,91.98859600763024,360
92.4392743679064,92.89100619951901,90.90549106639696,92.08035678416574,318
89.0529946450366,91.20319404739342,88.86808805126874,90.09278786956484,719
91.72177905069388,90.37965777306228,89.26114012224767,89.87311598172734,146
88.92258597214564,90.30119536353048,89.91969493301669,90.23022855323909,744
91.98178271719311,93.38016591487255,90.4612228073693,91.7081225979806,872
92.75670708692074,92.98282136706929,90.01738640140181,91.18985237970695,787
90.98044853607757,90.70630005004224,89.70533440138615,90.38135877681377,732
90.05527544572101,91.45371392492069,89.28781439813744,89.87960173322922,940
89.8265202039694,92.27730919750262,90.10051492760672,90.7950038509313,402
89.74198577202328,91.48050496446317,90.14398828359334,91.12375496059099,289
91.36404486574153,91.43765236197353,88.64435528660162,90.59399475682395,871
92.61340943071225,91.9527780316055,89.58013294588488,91.1072621899373,788
90.76548974880717,92.72426825589584,89.50086026095437,91.20433973928534,958
91.03392322220189,93.84830654137035,91.16168559201118,92.17298472981824,676
89.01276220539185,91.66048187872362,90.41868441238331,91.47093163594087,963
90.16250464568057,92.26920795915152,90.73462016646906,91.14326948934311,435
90.63750449371192,92.27465833006873,89.3090696636088,90.75116133621096,954
90.88676962891556,90.86002757620915,88.44447837649756,89.28764638807883,319
90.25690035737638,89.87975371400424,88.098872947508,89.58376666514341,928
90.14990734203006,90.8958322236249,89.02671117469805,89.8448219373233,759
89.44981573266463,91.56505280669117,89.63290101953795,89.84993539396577,711
89.03218254333466,90.25238541376117,89.26924088501885,89.61534826059061,218
89.60562511604816,89.05021131636379,86.57683736239083,88.1999775185402,720
87.98007073653324,89.3880492184475,87.26209921665698,87.77933219577484,181
85.33401698732705,87.6152567216156,86.90790883411394,87.43661767924807,112
85.96080076212921,88.35332698980442,84.77560423002178,86.63434041002645,577
85.61483866658881,87.09536813182206,85.15778345262675,86.47305469836044,398
86.33084154599752,86.88000618835723,86.64849044740626,86.87710555517498,191
89.32620211667059,89.23160974649822,88.47612091612163,88.7632914563855,849
88.8304243874231,89.11687055100836,88.39313440377678,88.93786926921734,795
89.11855425293645,89.3801894739326,88.00742828428685,89.19541965994011,789
90.43444690549917,90.50664521245912,87.61532280436259,89.12097374417394,821
86.50574143908821,87.63015520015304,86.65320964196852,87.2022025288749,375
89.03988817931302,89.04517337937965,85.43440457859575,87.17568865342568,403
86.56461127199563,88.26880795654932,87.01755850559843,87.23591886336672,967
89.78835917246457,90.61935749176183,89.28396263976563,89.699160975852,886
89.22559641566811,90.37536704751118,87.56587016878512,89.50680001107088,936
89.93176648690545,91.19352263274774,89.53885762609717,89.80834735340449,372
90.21822757877237,90.67816110874647,87.99741296825162,89.77363558369925,511
89.0387927861686,88.8621582585301,87.19708739527152,88.60495754607972,135
88.99466302997415,91.50812472187624,89.60160617931132,89.74778036059473,521
89.37679871583394,91.35650409113283,89.53229973548163,90.49971339328151,577
93.79391713123026,91.43875449172356,90.25278663403493,91.29074534032455,601
89.89737354592926,91.44008986052533,88.51707862269814,90.38135788552981,437
92.4833646351379,93.07884591337732,90.94194301031158,91.78415219646591,681
88.77465982315044,90.93346606198915,89.48877390274508,90.38230113367364,727
90.68954550756924,92.5698390428216,90.74419071790116,90.96915822747391,509
93.03241446930144,94.49916554535861,91.88126872640856,93.15961385328389,562
92.64189259808103,93.46975986668207,91.747283576375,92.1690775281532,612
88.88032565755847,92.44442970428601,91.447713282103,91.60277979855042,180
91.8685717767164,93.62626176646064,89.70859316349647,91.70243116363807,578
90.04921405415398,91.74733384542036,90.65969625359625,91.19895550952187,485
89.97263778965066,90.80370308048664,89.36618574819813,89.64829207845574,519
88.68052585642359,90.334965368207,88.3178743040674,89.71685505326175,539
87.79906864361007,90.14416084547877,87.01118702769186,88.65455133953566,134
88.85451615977757,89.22372673791108,88.99998878391814,89.12814377017084,994
87.15639006633384,88.30050727168714,87.99793292099746,88.20871953593704,894
89.28311949421922,91.38037587999216,89.57830629379048,89.75865394095457,600
87.78202488007501,89.84393697074567,88.88148204197331,88.97540064861833,806
86.82016868071392,89.33569924161337,87.33442617514409,88.65333913241265,283
90.4848134022117,90.68191007413301,88.2902299703036,89.46685634978233,657
86.93994334052444,89.63979072108631,86.91037872022851,88.23599203334837,247
88.28477108034453,88.86585466164132,87.45211764140414,88.46345196795251,363
90.52348580372872,90.14145720504439,88.13557935142377,89.77059472223493,704
87.54816738515765,90.07941298319346,87.06977488267655,88.1631114876737,939
87.52257944646047,89.52707395897515,86.51025147660675,88.34774534620601,588
88.83386622912185,89.38786109504298,87.63633107544645,88.60762814045444,725
90.5073848349589,90.99233440157076,87.80813368980854,89.38945101223175,958
86.98318503626719,89.20281821890948,87.33777959398638,88.15250030135365,381
86.68189585625194,87.31536930901854,85.9615958987165,86.83204368826938,714
85.62149065891896,87.76745586516942,85.65600116341045,87.35398525388628,301
87.25776892343727,88.4446884594591,87.43565025640413,87.65096992711946,673
87.93566746200342,89.6212544979851,86.77162726749893,87.90146277746534,705
87.39328634520726,88.37080681905084,86.79523805140475,88.24791098696232,516
87.1108944315586,88.00493826689336,86.06704503454972,87.56788626538383,416
86.39191319423739,89.58644360025002,86.61715290820489,87.80013996254483,327
88.170291047225,88.33668157378202,87.19708346752448,88.09321243584351,167
88.4345552667003,88.63811245434547,86.85729613008363,87.37886101781714,896
88.14749165919143,89.67165826520394,87.42578305825364,89.2446355289619,913
89.0957966833213,90.93020214489746,88.97889255483103,89.71846844987368,579
89.02971119912523,89.29337328635951,86.92918077560435,88.52716495267104,776
90.3958092806276,89.38707235416686,89.1203873353796,89.18371856130487,200
86.71584707886862,89.37398702618576,87.74469846170433,88.20903689107755,342
88.82733675740405,90.36220698898917,88.30495190905175,88.99612149482,189
90.43784789614692,91.515262311759,88.811568947207,90.1547170738274,699
89.23197836484685,90.60810357362112,88.69537314115192,89.3340347554757,226
87.82061881784293,91.2978604465911,90.2146832830814,90.29741088472001,718
91.21128182096528,91.74913704537516,90.36245677954848,90.71019181165651,933
93.05158832274165,92.80353219126692,91.01392126691235,91.53225197165101,498
93.54570670547444,94.80956367779822,93.0769499944333,93.42904495430494,401
92.15255078500782,94.49341031596485,92.77620771801982,93.18365683830208,593
91.91679342758032,93.60381180377149,90.89200679259788,92.4299206739446,855
93.31031931197465,91.8520842139273,90.71633895641814,91.54040624431906,796
91.63455850021418,91.14582903633935,89.91423747001777,90.72459595935362,875
91.28752086832385,91.16794229201022,88.71428157662055,90.64749424993953,520
91.34505880829055,92.82796953893117,90.09524254886776,90.98864622475617,712
90.60419991189522,92.78412720768013,89.4100207590214,91.2653370240862,864
91.89194909246643,93.19825391219597,91.49439407668885,92.0925202731222,241
92.0275994293216,92.60963602208821,91.30426964519177,92.10552216500011,352
94.10863055822189,93.78083928864578,92.76648953002251,93.55905624215744,172
94.80331830318637,95.09191786087942,92.20224174429019,93.29439940891947,313
97.13290671230223,97.79990060715494,94.8460739938012,96.0145685755091,478
95.22085156747806,96.86162711466548,96.14398586518956,96.6402359232741,398
96.00707333575888,97.37751169905081,94.19590986602358,95.78307836685782,478
95.44894921396461,95.60547600741654,93.71913395944313,94.71218586879671,591
95.81351861418453,95.84259214970096,95.18057117700228,95.19465828403989,783
94.34196173532662,96.44940457113145,93.78851423208067,94.97119549871404,403
98.59930520857449,96.9138550749276,94.08907710974786,95.68519599280613,597
94.88134905504856,97.71849383256635,95.65750014174876,96.15843361737967,841
95.00241625805675,96.23426242598869,96.00986268599895,96.08560470472281,336
95.47240606791597,95.87598502656931,93.62445367535295,95.2388109866544,329
95.84076681693239,94.362597462802,91.77141033002528,93.72396376196853,106
92.44125395919734,93.93695499447705,93.1243215805717,93.27744880990151,806
93.86801923857799,95.13880734951259,92.25777398957354,94.13384760422498,355
95.42523502137088,94.91396895451709,93.62939252440307,94.34794134835519,270
93.08434041475546,93.99096978981824,91.21932335246701,93.1022025696432,651
92.94077964096408,94.01093868172521,91.97770484748949,93.27538349549438,387
94.22633377710994,95.13129297126424,91.8802122503264,93.66070087522323,839
93.04936142925168,93.9838450303722,91.20517738891927,92.77684343902209,333
93.9610073306044,94.23782740960225,92.87457305932637,92.93056854496761,972
94.28024615247897,93.4099450515789,92.8578922587635,92.98877726341361,794
92.15281002558835,92.49681129623677,90.7943177553459,91.845806965583,592
92.49532705130959,92.24592522115543,91.94435628624146,92.20359432593128,310
92.97848983458564,92.98112826688586,91.84231037398521,92.76437885229952,961
94.33656065212408,94.37753855945256,91.93816949834586,93.84743009547479,466
94.95640278538116,95.03215959011374,94.31171757240072,94.90123214750969,328
93.52295429723031,94.728827580262,92.54573735192112,93.5235627795526,444
93.78236486046472,94.58199797148514,91.81721847950134,92.58573773963748,866
94.61688918720118,93.30240343497692,91.84111907834965,93.10077300684614,176
92.10700601312493,95.25701938309687,93.22686909645523,93.61455895775835,559
94.13962779580497,94.36723913859468,93.60972806379583,94.1296066440644,364
97.29364370127388,99.32216617231198,96.2648024319911,97.98233813471911,603
98.24225717892621,99.83954385153031,96.9305561976916,98.55322864541228,843
100.0913104953282,101.49422815521528,98.11041490785159,99.68879428559288,748
101.31223442062856,100.87068727644711,99.1009568304503,100.64279604908609,675
101.18206085678054,101.92507623255568,100.37531231346873,101.29418730039188,344
99.06557772102873,101.1604775764609,99.52113651068711,100.97891805575154,528
100.77284169566863,102.55265392785367,100.96347764050057,101.7378872762448,190
101.8615617319074,102.78824840882211,100.76364290132827,100.96506206170723,544
97.9878170329323,102.29128975709094,99.94149417166945,100.72824345496723,332
101.43030705882012,101.68868010802876,99.92555381868226,100.24287990713812,962
100.84598403716898,101.39080905624984,99.54305068525942,100.32475404652443,553
103.95558869472796,104.406384097869,102.04456218247218,102.63941261319795,448
100.57357823372524,101.67103101708886,99.57382608647035,100.7721474206062,193
99.3970021869578,101.757778945182,100.73532677998386,101.45840761098071,521
100.27605438129756,101.52086218603262,98.4345124130327,99.84569173979106,814
100.64841299803997,99.93303653010508,98.34946651190634,99.37375987400164,589
101.38743227648241,100.56997755301789,98.6237259139382,100.462710470969,785
99.86429900657643,100.77906655140205,100.34493961936369,100.52699049006446,223
99.5360067875978,100.66736354452345,98.07382733485248,99.44924571213515,681
98.20110573409526,99.94810593071753,97.38914824773511,98.73394200287518,714
98.5942732876205,99.93390609397393,97.51228665698446,99.41353975180986,332
99.63856169127257,100.13753341598468,97.94006938600542,98.68317312009272,163
97.70209939840953,100.44691202047376,98.28875577025038,98.8996317096747,706
98.0513871189969,100.78620880184575,98.6004166611512,98.94520354957851,262
97.18957756850031,99.46347819932917,97.76302617126211,98.2936032019727,879
98.94729976799897,101.99639401959317,99.43376574578774,100.43754729129802,403
101.21788060545863,102.5776656731593,99.39604038969607,101.07146631361603,418
100.2078267754404,99.56194182389281,98.47775051999713,99.04632372695842,784
99.0479012854826,99.85322989760317,98.91729380841308,99.23277804172785,105
97.06524377639529,99.5279563684652,98.02673463481112,98.57099157695946,400
100.26336945149771,99.46150284681418,99.22157096169872,99.42342491175569,957
100.31660592735795,99.22569971963844,96.777513340707,98.63090417332299,200
97.86992540770949,99.46393347854456,96.77091942781159,98.51616773185609,515
98.54260074411883,99.23729360139883,98.40417157686625,99.02115501083655,459
100.40257083509006,100.13946198055692,99.39293457314294,99.88691020500667,230
100.30848754573593,99.61308726942556,96.87581916982106,98.68661379795088,994
97.83227841638471,99.8140426252818,98.34856865946803,98.35211256210994,485
96.54471746995078,99.54466511279036,96.67601219496629,97.87716725094899,119
97.85525662464768,98.31646581338477,95.39183049648393,97.22383801837528,822
99.78836033179867,99.93879023374984,97.97217728084367,98.98929225865638,394
99.40040542005256,100.16283510653685,99.38834005041807,99.39427396961733,495
97.57525675562484,98.5192880001575,97.69564715651198,98.13339001528229,544
100.0456306933291,99.34437596796579,97.2063687745532,99.05125196233706,391
101.70144416389766,102.7572010626733,101.13936331099003,101.17340815934969,589
101.43743790299735,103.13588668432551,101.41631388777444,102.20587341990084,447
100.7355981852525,102.26714394490634,99.10701400128087,100.68650345394683,364
98.85056184905592,101.61043545288183,98.52608739371057,100.20226938108057,864
102.15507098670511,101.85697235903395,100.51396466500985,101.4691805302672,143
100.49927749526556,101.78212559307087,100.29654356118272,100.76151106464842,174
100.7696196604099,102.09336375364,100.00592105742233,101.20533049279464,152
101.94709006107155,102.82771155840537,101.45240848310938,101.97996454622398,385
101.09334177397614,102.13817617305352,100.54250555865406,101.0530340746459,982
101.88843878014966,102.95767252073497,99.37830919179007,100.9935087185841,165
98.34333190984024,99.37804257385652,97.4437097079218,97.75224137851502,137
96.57144445838793,98.53527860044152,96.71681078037676,96.72785373718074,865
97.23895373550657,96.53456475213964,95.80173515177587,96.47528558578757,905
95.62823965751434,95.50817513740773,94.24555449383267,95.22750240382273,516
96.43331407146832,97.02944102820348,95.44975292396371,96.85991370775436,810
95.30505417155723,95.95623433992428,93.86754181458514,95.42977232979372,847
94.84150495425362,95.87351282703004,93.66268942082948,94.98972784309674,568
95.62572976355703,96.40457491569461,93.86745065974898,95.12046842038284,154
96.1947190947273,97.56340424202216,95.23024426481008,96.56174170944895,943
94.73547037184788,96.9322473880958,94.58282652310731,95.12587955826952,215
98.25780061985843,98.1687552282122,95.52432066449533,96.28904331042447,696
97.23901185319116,96.62631827383898,95.06640336944493,96.29927637144405,378
94.55716705597096,97.02359356092568,95.18662639968817,95.3177677203961,553
96.35081218860158,96.74331560268598,95.18922049452367,95.77987119465938,241
96.09728095588802,96.88558983286761,95.16609300071754,95.97893089023285,707
95.77026518833414,96.94859271004319,94.31183264736617,95.37871401307405,148
95.58585742262918,95.63479711615383,94.47555188334215,95.44851609806408,468
96.25284514668755,96.8281887560406,93.62693874489432,95.06320250120231,469
95.52234019110502,96.51844655554879,94.22986649562064,95.17671984645357,400
95.77676182276032,97.5893737362906,94.03059055332463,95.8388505209746,816
98.46705791410298,99.4138224925352,96.66423065281514,97.42486733711996,451
96.42033687938098,97.22306074300762,95.1363084259408,96.18705183829312,294
98.44156379227844,98.50660960876723,98.31366443374533,98.32008521294938,404
96.682020015913,96.70104513928865,95.7470415005345,96.36799741342688,349
96.12260329502492,96.8634488034999,94.4830663637633,96.21621231839129,357
96.81375651787133,97.01163540914528,96.13737673568328,96.80452952487586,549
96.49882680384903,98.71620504488644,96.57914872594597,97.0855213926109,970
95.71165465316642,97.05655757485584,95.37574794790585,96.4628218727903,158
95.25612923595058,98.20647199847275,96.09723942554888,96.25469962243302,320
94.36971540097713,97.16688155163791,94.6984884244734,95.7616986877742,671
94.29261656944543,95.5191946713411,94.5650023343456,95.17233393082998,633
95.84766899338409,96.97402132173889,95.25573024810224,96.02193602785101,956
96.4820690962617,97.3127199570827,94.79622150514177,96.37895151381606,461
95.41474535540776,96.67106523522267,94.36211388132716,95.6860419185554,152
94.2299383038613,97.65702413527453,95.69342960774097,96.58564179398866,886
98.46752767262761,96.95528747950073,95.73790868869538,96.89294131486527,660
98.7922835565946,99.07840568519147,96.17208592306376,97.70580343370422,628
98.78119212684497,99.30981582620473,96.84386478523547,98.33543227562784,597
99.41392793725903,99.08836806244317,97.13579384360341,97.50643726470577,738
95.96889210702508,98.57695537102967,96.3444177805104,96.9462562245088,254
99.58117495025806,98.15462007361549,96.99707596770001,97.69354982963206,886
97.33870601831498,98.40076598791907,97.92883551505551,98.30392009506552,846
98.52175642639273,99.689486213326,98.25869559308876,98.28301850110137,589
97.12650855927595,100.35587146133791,98.05241134683253,98.40034588441016,897
99.69270487574295,100.57132675336038,98.0615221260356,99.67801078019858,177
99.47260588936113,99.60566501054994,97.99459848857781,99.08643939136275,273
99.47884644139823,99.94688056169976,98.95022071855843,99.63353677253279,717
100.14522156418904,100.00623531488007,98.21465522883997,99.4313441200989,419
99.31267736635893,99.86950201961457,97.73399466617809,99.21366291687167,131
99.79002504048135,101.1601892557278,99.60358420281715,100.31243976885887,391
100.57104280004455,102.44867036427607,100.20570643477694,101.1378561178469,621
102.76227952646322,102.49769186600798,101.82293932050729,101.95136575384753,414
102.60310253119489,103.3587980879392,102.0626634885769,103.25684456100186,713
104.19325137311955,104.02440562578006,102.56503421153025,103.27784840263462,729
105.18251316676151,105.67106060624774,103.092754078728,103.95980137392958,768
101.98082075499,104.6462376390399,102.80433338144228,103.64953461733613,366
105.1066273571256,105.90326848531538,102.70888239233948,103.97370096982456,521
105.90398061390158,104.85080097763435,102.69862721754792,103.84355791545688,344
104.19255764165153,104.49235151429329,103.09634178489647,103.9405538804496,690
105.13479509118135,104.92233890037694,104.50180086290506,104.53571090588652,771
104.7544955470222,105.10653921622419,102.47556499339028,103.71749022265304,190
105.53439518315949,106.88264006989338,104.05072255026985,105.80987749833851,969
104.98614034037668,106.0118579748297,103.264756973651,104.8038601168388,535
102.27547197442796,105.09992508271932,101.6264402395509,103.58967150405107,740
104.88641740608158,106.19958930608092,104.46963170150971,104.74778237755113,588
106.03755706715862,105.62617167185053,105.09440496593837,105.53944507151408,113
106.67972791149269,107.76870869915628,105.08502995812226,106.16356488856623,998
107.8573351214281,107.85731701193393,106.3201469931429,106.7919103978305,385
106.00486144684807,107.56308068661315,106.71056406242022,106.7796636249836,770
105.34980249682427,106.95744810603391,105.07783270116988,105.88240925349777,740
107.85372115768286,107.18311670860615,105.38292434338352,105.9582138116915,785
105.13072372641567,105.58006471992698,104.75353040886162,105.28105210017938,497
106.45620562090946,107.09100262425002,104.34982619954864,106.25617183359714,785
106.04210441036976,106.78028687247135,105.63220621956408,106.10911445209499,526
104.46193642899745,105.98443514493854,105.02475211292767,105.28361725530247,460
106.5857606245413,105.1449012904641,104.71159289783378,104.96223141364949,142
104.84746145600451,105.69484984392557,103.76251472094805,105.37516286792511,393
103.6841527914142,105.13510245029357,103.38174216606765,104.81143831512114,444
103.53847764225195,104.735667405998,103.73024552842058,103.9892179195547,911
102.23119912932108,106.0218882207962,103.79339889332505,104.23290513104662,720
103.82658423717216,104.88992644599722,102.98318568526828,104.47787170215534,341
103.00279992893188,104.80331354213382,103.42169573111498,103.9709285267842,154
104.1173188520932,104.12310905176416,101.53680607085118,103.49989022116588,666
103.05852591896365,105.30670678362621,102.65080002528171,103.73194015852353,945
103.17165975260504,102.38410868166783,101.89983987620602,102.2838558170262,827
102.27487603571896,101.26947883372142,99.15877513362418,100.87639204264964,541
100.9391231576848,100.57923090610679,99.51899672960273,100.1579478213972,206
99.72911238082527,101.93042627031181,99.3668859595566,99.94450066968535,412
100.39652273198897,101.39695827121598,99.60052576838038,100.25540823528337,283
100.20577951208885,102.00868098099996,100.19436995578684,101.73076445223292,229
102.45464470291368,103.13282235398806,102.24199817600304,102.58842407543493,598
101.56804707740467,102.76412973371735,101.66491398494962,102.4284855454715,735
103.10379571871812,102.65867847680772,102.34780379200001,102.40946933756882,517
103.97969236217548,103.0013040297468,99.75368673823179,101.40693997293101,148
101.88824847291242,102.37993209425933,100.70698930432461,101.38842683693862,419
99.10862804906381,102.36218847171604,100.60342235840173,101.09976819801848,352
101.06125656544219,102.08498925234056,100.26270027360557,101.42248675835657,954
100.7177467401787,101.7026459869389,99.1852720473015,100.59525581480425,491
101.20195975430569,101.62974039409282,99.48881025467954,101.11460232904543,168
101.91652811643925,103.26341379190447,101.95177135104987,102.647341242048,541
102.78387283622808,103.84305698232461,100.913979393293,102.53858109359115,576
101.6977919787707,103.24099306752855,102.01053081494717,102.94029281569009,929
102.68552808471613,104.86488052573613,103.42815227231074,103.6304368074012,476
103.87501397711907,104.93368596836162,101.5366013700838,103.22921633551536,663
102.43764558644595,103.69415526968731,102.35803925311654,103.45330881732578,644
104.00411282359983,105.26082377924753,102.2609620742128,103.46590121810758,631
102.19411354200035,103.7224686772542,101.68859477726694,103.5635773166564,840
104.55539341659266,103.48838598671269,101.67226456292242,102.79056753280094,286
102.04080778465583,104.03609633753588,102.80391064570391,102.81507770705988,799
103.08940942650187,104.4319055185424,101.57184431629912,103.31307599830532,802
105.09483286719077,104.95700175108924,104.19471744545345,104.76421960610037,211
105.15814047968448,107.32131676775728,104.71995659061756,105.72349043218557,283
108.02007885076844,109.82297947598764,107.46689968457429,107.87667288969713,392
107.6846820513292,107.47178190517663,106.51535818989913,107.10932532680908,973
108.94225919603325,109.77190790316068,106.60834826739568,107.98164596352976,460
108.95648540524107,109.27860685349161,107.30584126719228,108.16498796926811,601
110.18298043868312,112.22665844497644,109.10052964132302,110.35479090248579,406
109.39986084308704,109.89866453396417,107.89934123450473,109.54649261713064,896
111.0558793329749,110.29081356130871,108.02512673057717,108.70677077494986,838
109.05726719775512,108.22694128039649,106.97069805285375,108.10737812950583,748
105.06165874887581,107.74987529880148,104.42830661844975,105.98348240519603,185
105.55771554728081,106.80604622791454,104.02748099797651,105.45772738351526,395
104.36345158318338,105.43910428980642,103.61890784999787,104.69859472196157,551
104.71365427451467,105.22992215543347,104.08222148698306,104.84898850843777,270
103.96124932650685,106.82381068134934,104.3757405217489,105.19074448421493,455
106.65499208904487,108.27339796622044,106.20064489943829,107.06691532343082,559
109.82889493481079,108.73817086751288,107.31964810372457,108.01733916161687,378
108.01951180682997,108.32810715555951,106.04228423617508,107.44043550595447,970
104.05085942645466,108.19510614675087,106.29119033006246,106.54202083460612,351
108.25066349861056,107.71179439282635,105.09903176467806,107.03394000611262,107
106.80333632200114,105.89297215531184,104.1557357951489,105.71370679909198,685
107.18588026063992,109.36772990935327,106.94883946061279,107.54516556494633,419
109.44186922945083,109.49929316498368,108.63951054712633,108.72460568566761,250
107.39603082274571,108.95220505579334,106.83282368880506,108.25543003356292,704
106.07203978820569,106.95109474222392,105.07357741453237,106.54229550447204,475
109.39471423930729,109.69101302109414,105.96892265758228,107.89616787863744,464
107.50989799351512,108.2166387007605,107.2742169182345,107.78162803338483,707
107.14971268340331,110.29279008136106,108.85399416494985,109.0194443453583,539
107.36171346378258,109.18654670978013,105.59474717112705,107.42501668656392,241
106.7470532706958,106.8954688928166,106.30834359438461,106.82564166361016,691
108.02925393270179,108.48846877392873,105.38782246868057,106.83088536332833,970
106.89220237926884,107.69906480047263,106.75654668143773,106.87786595709308,851
106.00621817417354,107.74374963614426,104.90663087566149,106.42780048561383,884
108.09570656319254,107.79545954441244,106.79659862368706,107.05065041796134,119
106.10382022107984,107.37406250127373,104.59185729249553,105.98302998857874,982
105.09062782199173,106.34924033267284,104.77596440785064,105.84065050355744,111
107.11594369581096,106.00480722014014,104.04996987433482,105.96094613526934,735
106.6690467338449,108.370959998904,106.4015496831734,106.47538496932809,221
107.18992581409643,107.21973537549715,106.60290235581687,107.18699984741698,939
106.24026614699076,107.71055633484613,105.92333992091062,106.06235775557911,524
